32,6,3,6,8,21,39,7,32
13,1,1,5,7,34,45,7,32
34,-1,0,0,-1,27,45,8,27
10,2,0,4,2,27,45,8,27
34,-1,0,0,-1,37,47,8,27
34,1,0,0,-1,37,47,8,27
34,-1,0,0,-1,39,49,8,27
34,1,0,0,-1,39,49,8,27
32,6,3,6,8,39,49,8,27
34,-1,0,0,-1,41,51,8,27
34,1,0,0,-1,41,51,8,27
34,-1,0,0,-1,51,53,8,27
4,2,1,4,3,8,3,0,81
